t33	t98565	94.737	19	1	0	30	48	29	47	0.13	30.2
t33	t98564	94.737	19	1	0	30	48	26	44	0.13	30.2
t33	t98563	94.737	19	1	0	30	48	12	30	0.13	30.2
t33	t8316	100.000	15	0	0	14	28	28	42	0.13	30.2
t34	t70904	100.000	15	0	0	21	35	47	33	0.13	30.2
t34	t59545	100.000	14	0	0	5	18	22	9	0.53	28.2
t34	t58239	100.000	14	0	0	27	40	41	28	0.53	28.2
t35	t17219	100.000	17	0	0	18	34	16	32	0.009	34.2
t35	t25145	95.000	20	1	0	12	31	21	2	0.034	32.2
t35	t21864	95.000	20	1	0	12	31	12	31	0.034	32.2
t35	t112870	100.000	15	0	0	9	23	15	29	0.13	30.2
t35	t106007	100.000	14	0	0	9	22	14	1	0.53	28.2
t35	t106006	100.000	14	0	0	9	22	21	8	0.53	28.2
t35	t106005	100.000	14	0	0	9	22	25	12	0.53	28.2
t35	t103914	94.444	18	1	0	4	21	32	15	0.53	28.2
t35	t22856	94.444	18	1	0	21	38	22	5	0.53	28.2
t35	t15821	100.000	14	0	0	29	42	45	32	0.53	28.2
t35	t127995	100.000	14	0	0	4	17	1	14	0.53	28.2
t35	t29695	100.000	14	0	0	15	28	2	15	0.53	28.2
t35	t25776	94.444	18	1	0	9	26	9	26	0.53	28.2
t35	t19149	94.444	18	1	0	20	37	6	23	0.53	28.2
t35	t19148	94.444	18	1	0	20	37	22	39	0.53	28.2
t35	t19119	100.000	14	0	0	12	25	10	23	0.53	28.2
t36	t39937	100.000	14	0	0	19	32	34	47	0.53	28.2
t39	t125170	100.000	16	0	0	32	47	7	22	0.034	32.2
t39	t69371	100.000	15	0	0	3	17	23	9	0.13	30.2
t39	t33561	100.000	14	0	0	1	14	34	21	0.53	28.2
t39	t32714	94.444	18	1	0	2	19	46	29	0.53	28.2
t39	t63847	100.000	14	0	0	35	48	15	28	0.53	28.2
t40	t114697	100.000	14	0	0	3	16	25	12	0.53	28.2
t40	t16982	94.444	18	1	0	30	47	20	3	0.53	28.2
t41	t101594	100.000	14	0	0	10	23	45	32	0.53	28.2
t42	t49611	100.000	14	0	0	29	42	31	18	0.53	28.2
t42	t44014	100.000	14	0	0	29	42	30	17	0.53	28.2
t43	t105824	100.000	15	0	0	15	29	39	25	0.13	30.2
t43	t21007	100.000	15	0	0	11	25	15	1	0.13	30.2
t43	t6445	100.000	15	0	0	9	23	25	11	0.13	30.2
t43	t108969	100.000	14	0	0	14	27	40	27	0.53	28.2
t46	t6821	94.737	19	1	0	6	24	49	31	0.13	30.2
t46	t125762	100.000	14	0	0	34	47	16	29	0.53	28.2
t46	t118882	100.000	14	0	0	20	33	44	31	0.53	28.2
t47	t11244	100.000	15	0	0	1	15	41	27	0.13	30.2
t48	t34883	100.000	15	0	0	30	44	22	36	0.13	30.2
t48	t32985	100.000	15	0	0	30	44	22	36	0.13	30.2
t48	t30906	100.000	15	0	0	30	44	22	36	0.13	30.2
t48	t74444	100.000	14	0	0	7	20	13	26	0.53	28.2
t48	t20850	100.000	14	0	0	20	33	29	42	0.53	28.2
t52	t37595	100.000	14	0	0	9	22	48	35	0.53	28.2
t52	t35417	100.000	14	0	0	9	22	50	37	0.53	28.2
t52	t33517	100.000	14	0	0	9	22	48	35	0.53	28.2
t52	t31454	100.000	14	0	0	9	22	50	37	0.53	28.2
t52	t28934	100.000	14	0	0	5	18	32	19	0.53	28.2
t53	t91710	100.000	14	0	0	4	17	13	26	0.53	28.2
t53	t50458	100.000	14	0	0	4	17	14	27	0.53	28.2
t54	t125194	100.000	16	0	0	33	48	28	13	0.034	32.2
t54	t125193	100.000	14	0	0	33	46	37	50	0.53	28.2
t55	t83885	100.000	15	0	0	36	50	42	28	0.13	30.2
t56	t21841	100.000	15	0	0	4	18	26	12	0.13	30.2
t56	t110262	100.000	14	0	0	20	33	35	48	0.53	28.2
t56	t110261	100.000	14	0	0	20	33	22	35	0.53	28.2
t58	t36189	100.000	18	0	0	25	42	35	18	0.002	36.2
t58	t34221	100.000	18	0	0	25	42	35	18	0.002	36.2
t58	t32291	100.000	18	0	0	25	42	35	18	0.002	36.2
t58	t30194	100.000	18	0	0	25	42	35	18	0.002	36.2
t58	t31589	95.238	21	1	0	26	46	1	21	0.009	34.2
t58	t70794	100.000	16	0	0	31	46	33	48	0.034	32.2
t58	t36698	89.286	28	3	0	18	45	45	18	0.034	32.2
t58	t35344	100.000	16	0	0	19	34	1	16	0.034	32.2
t58	t35344	100.000	14	0	0	20	33	15	2	0.53	28.2
t58	t35343	100.000	16	0	0	19	34	8	23	0.034	32.2
t58	t35343	100.000	14	0	0	20	33	22	9	0.53	28.2
t58	t35342	100.000	16	0	0	19	34	33	48	0.034	32.2
t58	t35342	100.000	14	0	0	20	33	47	34	0.53	28.2
t58	t34648	89.286	28	3	0	18	45	45	18	0.034	32.2
t58	t32735	89.286	28	3	0	18	45	45	18	0.034	32.2
t58	t30647	89.286	28	3	0	18	45	45	18	0.034	32.2
t58	t486	100.000	16	0	0	22	37	16	1	0.034	32.2
t58	t118141	100.000	15	0	0	24	38	43	29	0.13	30.2
t58	t115063	94.737	19	1	0	17	35	14	32	0.13	30.2
t58	t115062	94.737	19	1	0	17	35	16	34	0.13	30.2
t58	t37799	100.000	15	0	0	24	38	42	28	0.13	30.2
t58	t36215	94.737	19	1	0	14	32	19	37	0.13	30.2
t58	t36143	94.737	19	1	0	17	35	48	30	0.13	30.2
t58	t34178	94.737	19	1	0	17	35	48	30	0.13	30.2
t58	t2599	94.737	19	1	0	17	35	35	17	0.13	30.2
t58	t2535	100.000	15	0	0	23	37	29	15	0.13	30.2
t58	t120373	100.000	14	0	0	24	37	45	32	0.53	28.2
t58	t118877	100.000	14	0	0	18	31	23	36	0.53	28.2
t58	t118876	100.000	14	0	0	18	31	21	34	0.53	28.2
t58	t118565	94.444	18	1	0	15	32	49	32	0.53	28.2
t58	t117436	94.444	18	1	0	22	39	33	16	0.53	28.2
t58	t115424	100.000	14	0	0	29	42	22	9	0.53	28.2
t58	t115103	100.000	14	0	0	21	34	23	10	0.53	28.2
t58	t97858	94.444	18	1	0	24	41	49	32	0.53	28.2
t58	t97507	100.000	14	0	0	28	41	16	3	0.53	28.2
t58	t95824	100.000	14	0	0	33	46	21	34	0.53	28.2
t58	t95823	100.000	14	0	0	33	46	16	29	0.53	28.2
t58	t95822	100.000	14	0	0	33	46	6	19	0.53	28.2
t58	t95821	100.000	14	0	0	33	46	2	15	0.53	28.2
t58	t94491	100.000	14	0	0	34	47	47	34	0.53	28.2
t58	t94490	100.000	14	0	0	34	47	41	28	0.53	28.2
t58	t94489	100.000	14	0	0	34	47	35	22	0.53	28.2
t58	t70966	100.000	14	0	0	34	47	14	1	0.53	28.2
t58	t69282	100.000	14	0	0	23	36	44	31	0.53	28.2
t58	t37916	100.000	14	0	0	22	35	35	48	0.53	28.2
t58	t37915	100.000	14	0	0	22	35	23	36	0.53	28.2
t58	t37281	100.000	14	0	0	33	46	20	33	0.53	28.2
t58	t37280	100.000	14	0	0	33	46	16	29	0.53	28.2
t58	t37107	100.000	14	0	0	30	43	23	10	0.53	28.2
t58	t37035	94.444	18	1	0	25	42	46	29	0.53	28.2
t58	t36545	94.444	18	1	0	16	33	28	45	0.53	28.2
t58	t35982	100.000	14	0	0	19	32	48	35	0.53	28.2
t58	t35752	100.000	14	0	0	22	35	35	48	0.53	28.2
t58	t35751	100.000	14	0	0	22	35	23	36	0.53	28.2
t58	t34962	94.444	18	1	0	25	42	46	29	0.53	28.2
t58	t34496	94.444	18	1	0	16	33	28	45	0.53	28.2
t58	t33996	100.000	14	0	0	27	40	24	11	0.53	28.2
t58	t33841	100.000	14	0	0	22	35	35	48	0.53	28.2
t58	t33840	100.000	14	0	0	22	35	23	36	0.53	28.2
t58	t33078	94.444	18	1	0	25	42	46	29	0.53	28.2
t58	t32560	94.444	18	1	0	16	33	28	45	0.53	28.2
t58	t32059	100.000	14	0	0	27	40	24	11	0.53	28.2
t58	t31773	100.000	14	0	0	22	35	33	46	0.53	28.2
t58	t31772	100.000	14	0	0	22	35	23	36	0.53	28.2
t58	t31003	94.444	18	1	0	25	42	46	29	0.53	28.2
t58	t30490	94.444	18	1	0	16	33	28	45	0.53	28.2
t58	t29948	100.000	14	0	0	27	40	24	11	0.53	28.2
t58	t4773	100.000	14	0	0	8	21	49	36	0.53	28.2
t58	t1396	100.000	14	0	0	34	47	28	15	0.53	28.2
t58	t1395	100.000	14	0	0	34	47	26	13	0.53	28.2
t58	t485	94.444	18	1	0	23	40	43	26	0.53	28.2
t58	t186	100.000	14	0	0	19	32	46	33	0.53	28.2
t61	t115465	94.737	19	1	0	2	20	16	34	0.13	30.2
t62	t67775	100.000	14	0	0	25	38	27	40	0.53	28.2
t62	t67318	100.000	14	0	0	25	38	21	8	0.53	28.2
t62	t61381	100.000	14	0	0	33	46	26	39	0.53	28.2
t62	t60892	100.000	14	0	0	25	38	29	16	0.53	28.2
t62	t36646	100.000	14	0	0	26	39	29	42	0.53	28.2
t62	t34598	100.000	14	0	0	26	39	29	42	0.53	28.2
t62	t32659	100.000	14	0	0	26	39	29	42	0.53	28.2
t63	t4723	100.000	14	0	0	24	37	32	45	0.53	28.2
t63	t101432	100.000	14	0	0	24	37	37	24	0.53	28.2
t63	t7740	100.000	14	0	0	6	19	33	20	0.53	28.2
t65	t69128	100.000	14	0	0	12	25	6	19	0.53	28.2
t66	t73711	95.000	20	1	0	16	35	22	3	0.034	32.2
t66	t37091	100.000	15	0	0	29	43	31	45	0.13	30.2
t66	t114248	100.000	14	0	0	24	37	14	1	0.53	28.2
t66	t86527	100.000	14	0	0	25	38	32	19	0.53	28.2
t66	t86526	100.000	14	0	0	25	38	17	4	0.53	28.2
t66	t91597	100.000	14	0	0	21	34	6	19	0.53	28.2
t66	t91596	100.000	14	0	0	21	34	17	30	0.53	28.2
t66	t91595	100.000	14	0	0	21	34	26	39	0.53	28.2
t66	t91594	100.000	14	0	0	21	34	33	46	0.53	28.2
t66	t75484	94.444	18	1	0	8	25	15	32	0.53	28.2
t66	t35692	100.000	14	0	0	23	36	17	30	0.53	28.2
t66	t35691	100.000	14	0	0	23	36	13	26	0.53	28.2
t66	t33780	100.000	14	0	0	23	36	13	26	0.53	28.2
t66	t31716	100.000	14	0	0	23	36	17	30	0.53	28.2
t66	t31715	100.000	14	0	0	23	36	13	26	0.53	28.2
t67	t122753	100.000	14	0	0	9	22	30	17	0.53	28.2
t68	t42926	100.000	14	0	0	3	16	5	18	0.53	28.2
t70	t34506	100.000	14	0	0	8	21	23	36	0.53	28.2
t70	t32571	100.000	14	0	0	8	21	27	40	0.53	28.2
t70	t32570	100.000	14	0	0	8	21	23	36	0.53	28.2
t70	t30503	100.000	14	0	0	8	21	23	36	0.53	28.2
t71	t60407	100.000	15	0	0	1	15	50	36	0.13	30.2
t72	t49456	100.000	14	0	0	3	16	15	2	0.53	28.2
t73	t73435	95.455	22	1	0	27	48	23	2	0.002	36.2
t73	t116693	100.000	16	0	0	31	46	42	27	0.034	32.2
t73	t116692	100.000	16	0	0	31	46	40	25	0.034	32.2
t73	t68833	100.000	16	0	0	35	50	19	34	0.034	32.2
t73	t60532	100.000	16	0	0	35	50	25	10	0.034	32.2
t73	t36440	91.667	24	2	0	27	50	44	21	0.034	32.2
t73	t31863	100.000	16	0	0	27	42	25	10	0.034	32.2
t73	t30317	95.000	20	1	0	29	48	26	7	0.034	32.2
t73	t120244	100.000	15	0	0	35	49	29	43	0.13	30.2
t73	t98019	100.000	15	0	0	22	36	1	15	0.13	30.2
t73	t78422	100.000	15	0	0	34	48	6	20	0.13	30.2
t73	t58328	100.000	15	0	0	36	50	9	23	0.13	30.2
t73	t2441	100.000	15	0	0	33	47	21	35	0.13	30.2
t73	t120862	100.000	14	0	0	19	32	16	3	0.53	28.2
t73	t120860	100.000	14	0	0	19	32	16	3	0.53	28.2
t73	t117457	100.000	14	0	0	28	41	50	37	0.53	28.2
t73	t91451	100.000	14	0	0	34	47	48	35	0.53	28.2
t73	t91450	100.000	14	0	0	34	47	38	25	0.53	28.2
t73	t89783	100.000	14	0	0	37	50	14	1	0.53	28.2
t73	t89782	100.000	14	0	0	37	50	25	12	0.53	28.2
t73	t82186	100.000	14	0	0	35	48	22	9	0.53	28.2
t73	t61864	100.000	14	0	0	26	39	34	21	0.53	28.2
t73	t61567	100.000	14	0	0	35	48	18	31	0.53	28.2
t73	t61344	100.000	14	0	0	26	39	23	10	0.53	28.2
t73	t60388	100.000	14	0	0	35	48	1	14	0.53	28.2
t73	t48015	100.000	14	0	0	27	40	21	34	0.53	28.2
t73	t48014	100.000	14	0	0	27	40	23	36	0.53	28.2
t73	t36343	100.000	14	0	0	37	50	4	17	0.53	28.2
t73	t35972	100.000	14	0	0	27	40	35	22	0.53	28.2
t73	t34346	100.000	14	0	0	37	50	4	17	0.53	28.2
t73	t34052	100.000	14	0	0	27	40	35	22	0.53	28.2
t73	t32425	100.000	14	0	0	37	50	4	17	0.53	28.2
t73	t32117	100.000	14	0	0	27	40	35	22	0.53	28.2
t73	t30340	100.000	14	0	0	37	50	4	17	0.53	28.2
t73	t30009	100.000	14	0	0	27	40	35	22	0.53	28.2
t73	t28770	100.000	14	0	0	35	48	14	1	0.53	28.2
t73	t1295	100.000	14	0	0	35	48	21	34	0.53	28.2
t74	t61840	100.000	14	0	0	2	15	18	5	0.53	28.2
t75	t89999	100.000	18	0	0	6	23	45	28	0.002	36.2
t75	t89998	100.000	18	0	0	6	23	31	14	0.002	36.2
t75	t89997	100.000	18	0	0	6	23	25	8	0.002	36.2
t75	t43446	100.000	16	0	0	8	23	50	35	0.034	32.2
t75	t39080	100.000	15	0	0	11	25	15	1	0.13	30.2
t75	t102844	100.000	14	0	0	33	46	27	40	0.53	28.2
t75	t78199	94.444	18	1	0	28	45	30	13	0.53	28.2
t76	t6548	100.000	14	0	0	18	31	28	41	0.53	28.2
t76	t64575	100.000	14	0	0	4	17	22	9	0.53	28.2
t76	t50337	100.000	14	0	0	8	21	48	35	0.53	28.2
t77	t58419	95.238	21	1	0	27	47	13	33	0.009	34.2
t77	t36409	100.000	15	0	0	36	50	1	15	0.13	30.2
t77	t33559	100.000	15	0	0	25	39	2	16	0.13	30.2
t77	t97719	100.000	14	0	0	19	32	25	38	0.53	28.2
t77	t97718	100.000	14	0	0	19	32	18	31	0.53	28.2
t77	t46039	100.000	14	0	0	25	38	7	20	0.53	28.2
t77	t56676	100.000	14	0	0	32	45	39	26	0.53	28.2
t79	t978	100.000	14	0	0	17	30	35	22	0.53	28.2
t80	t18639	100.000	15	0	0	1	15	25	11	0.13	30.2
t81	t42617	100.000	14	0	0	5	18	48	35	0.53	28.2
t81	t41133	100.000	14	0	0	26	39	19	32	0.53	28.2
t82	t65662	94.737	19	1	0	21	39	4	22	0.13	30.2
t83	t36545	100.000	16	0	0	8	23	32	47	0.034	32.2
t83	t34496	100.000	16	0	0	8	23	32	47	0.034	32.2
t83	t32560	100.000	16	0	0	8	23	32	47	0.034	32.2
t83	t30490	100.000	16	0	0	8	23	32	47	0.034	32.2
t83	t410	100.000	16	0	0	8	23	32	47	0.034	32.2
t83	t116547	100.000	15	0	0	7	21	23	37	0.13	30.2
t83	t35343	100.000	15	0	0	10	24	20	6	0.13	30.2
t83	t35342	100.000	15	0	0	10	24	45	31	0.13	30.2
t83	t118877	100.000	14	0	0	9	22	37	24	0.53	28.2
t83	t118876	100.000	14	0	0	9	22	35	22	0.53	28.2
t83	t117691	94.444	18	1	0	7	24	39	22	0.53	28.2
t83	t117690	94.444	18	1	0	7	24	37	20	0.53	28.2
t83	t117689	94.444	18	1	0	7	24	26	9	0.53	28.2
t83	t69295	100.000	14	0	0	7	20	26	13	0.53	28.2
t83	t37916	100.000	14	0	0	8	21	33	46	0.53	28.2
t83	t37915	100.000	14	0	0	8	21	21	34	0.53	28.2
t83	t37290	100.000	14	0	0	24	37	14	1	0.53	28.2
t83	t35752	100.000	14	0	0	8	21	33	46	0.53	28.2
t83	t35751	100.000	14	0	0	8	21	21	34	0.53	28.2
t83	t33877	100.000	14	0	0	8	21	16	3	0.53	28.2
t83	t33865	90.909	22	2	0	9	30	5	26	0.53	28.2
t83	t33841	100.000	14	0	0	8	21	33	46	0.53	28.2
t83	t33840	100.000	14	0	0	8	21	21	34	0.53	28.2
t83	t32719	100.000	14	0	0	8	21	33	46	0.53	28.2
t83	t31809	100.000	14	0	0	8	21	16	3	0.53	28.2
t83	t31773	100.000	14	0	0	8	21	31	44	0.53	28.2
t83	t31772	100.000	14	0	0	8	21	21	34	0.53	28.2
t83	t30629	100.000	14	0	0	8	21	33	46	0.53	28.2
t83	t2640	100.000	14	0	0	8	21	14	1	0.53	28.2
t83	t2606	100.000	14	0	0	8	21	32	45	0.53	28.2
t83	t2311	100.000	14	0	0	7	20	34	47	0.53	28.2
t83	t596	100.000	14	0	0	6	19	42	29	0.53	28.2
t84	t109724	100.000	15	0	0	4	18	21	35	0.13	30.2
t84	t109723	100.000	15	0	0	4	18	4	18	0.13	30.2
t84	t109722	100.000	15	0	0	4	18	1	15	0.13	30.2
t85	t26139	100.000	15	0	0	33	47	17	31	0.13	30.2
t85	t25778	100.000	15	0	0	35	49	23	37	0.13	30.2
t85	t27700	100.000	15	0	0	33	47	23	9	0.13	30.2
t85	t95979	100.000	14	0	0	30	43	19	32	0.53	28.2
t85	t114900	100.000	14	0	0	30	43	24	11	0.53	28.2
